X, Y, Z
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
0.007324218, 0.009277344, -0.9219055
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.2768555, -0.1782227, -1.015411
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.1782227, -0.5127258, -0.9946594
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2429199, -0.6138, -0.9358215
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.2727051, -0.5940247, -0.8606262
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.107666, -0.9077454, -0.7737122
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
-0.1345215, -0.9880676, -0.8266907
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.3352051, -0.6150208, -0.309082
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.4956055, -0.851593, -0.3710938
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.6091614, -1.015411, -0.4418945
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.4140625, -1.010529, -0.4836426
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.3156738, -1.025421, -0.4489746
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.5071106, -1.119171, -0.3010254
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
0.6941223, -0.9888, 0.01782227
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
1.032501, -0.5862122, 0.2043457
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.8677062, -0.3395996, 0.4858398
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.6509094, -0.1391602, 0.2729492
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.7492981, 0.1333008, 0.4729004
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.9971008, 0.1748047, 0.2268066
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.851593, 0.3530273, 0.5608215
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.7678528, 0.4003906, 0.6816711
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.8855286, 0.3261719, 0.1845703
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.6426086, 0.1035156, -0.263916
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.223877, -0.6799622, -0.6684875
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.4291992, -0.498291, 0.25
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5552063, -0.2631836, -2.481995
0.5051575, 0.461914, -0.9367981
0.5051575, 0.461914, -0.9367981
0.5051575, 0.461914, -0.9367981
0.5051575, 0.461914, -0.9367981
0.5051575, 0.461914, -0.9367981
